timestamp,value
6089,94
6090,92
6091,93
6092,93
6093,93
6094,94
6095,92
6096,92
6097,94
6098,93
6099,92
6100,93
6101,93
6102,93
6103,92
6104,93
6105,92
6106,91
6107,91
6108,92
6109,92
6110,91
6111,92
6112,92
6113,91
6114,90
6115,90
6116,91
6117,91
6118,90
6119,89
6120,92
6121,90
6122,90
6123,90
6124,89
6125,90
6126,89
6127,88
6128,91
6129,89
6130,89
6131,89
6132,89
6133,90
6134,88
6135,89
6136,89
6137,87
6138,87
6139,87
6140,88
6141,89
6142,87
6143,88
6144,88
6145,88
6146,86
6147,87
6148,87
6149,86
6150,86
6151,87
6152,88
6153,88
6154,86
6155,86
6156,88
6157,87
6158,86
6159,88
6160,87
6161,86
6162,87
6163,89
6164,88
6165,89
6166,87
6167,88
6168,88
6169,87
6170,88
6171,88
6172,87
6173,88
6174,89
6175,88
6176,88
6177,88
6178,89
6179,90
6180,89
6181,89
6182,89
6183,90
6184,88
6185,88
6186,88
6187,89
6188,89
6189,90
6190,90
6191,89
6192,89
6193,89
6194,89
6195,88
6196,89
6197,88
6198,88
6199,88
6200,87
6201,87
6202,87
6203,85
6204,84
6205,86
6206,84
6207,84
6208,84
6209,83
6210,83
6211,82
6212,82
6213,83
6214,81
6215,81
6216,82
6217,81
6218,80
6219,79
6220,81
6221,80
6222,78
6223,78
6224,78
6225,78
6226,79
6227,78
6228,76
6229,78
6230,75
6231,77
6232,75
6233,76
6234,74
6235,74
6236,75
6237,73
6238,72
6239,74
6240,72
6241,73
6242,72
6243,73
6244,72
6245,71
6246,70
6247,70
6248,69
6249,70
6250,69
6251,68
6252,69
6253,70
6254,70
6255,72
6256,74
6257,75
6258,76
6259,78
6260,78
6261,77
6262,78
6263,79
6264,79
6265,79
6266,79
6267,78
6268,79
6269,80
6270,79
6271,79
6272,81
6273,80
6274,80
6275,80
6276,81
6277,82
6278,82
6279,81
6280,81
6281,83
6282,80
6283,79
6284,79
6285,78
6286,77
6287,76
6288,76
6289,76
6290,75
6291,73
6292,73
6293,74
6294,74
6295,76
6296,75
6297,77
6298,76
6299,78
6300,78
6301,80
6302,80
6303,82
6304,83
6305,81
6306,82
6307,81
6308,81
6309,81
6310,82
6311,80
6312,81
6313,81
6314,80
6315,81
6316,81
6317,81
6318,80
6319,81
6320,79
6321,78
6322,78
6323,77
6324,77
6325,77
6326,76
6327,77
6328,75
6329,75
6330,74
6331,75
6332,73
6333,73
6334,74
6335,71
6336,72
6337,72
6338,71
6339,70
6340,71
6341,70
6342,69
6343,69
6344,69
6345,68
6346,68
6347,70
6348,71
6349,70
6350,69
6351,70
6352,71
6353,71
6354,71
6355,71
6356,72
6357,73
6358,73
6359,75
6360,77
6361,78
6362,79
6363,81
6364,79
6365,80
6366,81
6367,81
6368,82
6369,82
6370,82
6371,84
6372,84
6373,85
6374,85
6375,85
6376,86
6377,86
6378,87
6379,87
6380,87
6381,89
6382,89
6383,89
6384,89
6385,90
6386,90
6387,91
6388,90
6389,91
6390,91
6391,91
6392,90
6393,92
6394,91
6395,92
6396,91
6397,91
6398,92
6399,91
6400,92
6401,90
6402,92
6403,92
6404,92
6405,92
6406,91
6407,92
6408,91
6409,91
6410,92
6411,91
6412,92
6413,91
6414,91
6415,92
6416,92
6417,93
6418,92
6419,92
6420,92
6421,92
6422,93
6423,92
6424,92
6425,92
6426,92
6427,90
6428,91
6429,92
6430,91
6431,90
6432,91
6433,91
6434,90
6435,91
6436,89
6437,89
6438,90
6439,88
6440,89
6441,89
6442,88
6443,89
6444,88
6445,87
6446,87
6447,87
6448,87
6449,86
6450,86
6451,87
6452,88
6453,86
6454,87
6455,86
6456,87
6457,87
6458,86
6459,85
6460,86
6461,87
6462,86
6463,87
6464,87
6465,87
6466,88
6467,86
6468,87
6469,87
6470,86
6471,87
6472,86
6473,86
6474,86
6475,87
6476,87
6477,87
6478,86
6479,86
6480,86
6481,87
6482,86
6483,87
6484,86
6485,88
6486,86
6487,86
6488,86
6489,86
6490,87
6491,87
6492,87
6493,87
6494,86
6495,87
6496,86
6497,88
6498,88
6499,87
6500,86
6501,88
6502,87
6503,88
6504,86
6505,88
6506,87
6507,88
6508,89
6509,87
6510,88
6511,88
6512,87
6513,87
6514,87
6515,87
6516,88
6517,88
6518,88
6519,89
6520,87
6521,89
6522,87
6523,87
6524,89
6525,88
6526,88
6527,90
6528,91
6529,91
6530,91
6531,91
6532,91
6533,91
6534,94
6535,93
6536,94
6537,93
6538,95
6539,95
6540,94
6541,95
6542,95
6543,94
6544,94
6545,94
6546,93
6547,94
6548,93
6549,93
6550,94
6551,94
6552,95
6553,95
6554,97
6555,96
6556,96
6557,96
6558,96
6559,96
6560,97
6561,98
6562,98
6563,98
6564,98
6565,96
6566,97
6567,97
6568,98
6569,97
6570,96
6571,97
6572,96
6573,97
6574,97
6575,96
6576,96
6577,95
6578,96
6579,96
6580,94
6581,94
6582,95
6583,94
6584,93
6585,93
6586,93
6587,93
6588,93
6589,91
6590,93
6591,92
6592,91
6593,90
6594,92
6595,92
6596,90
6597,91
6598,90
6599,91
6600,90
6601,92
6602,91
6603,89
6604,89
6605,91
6606,89
6607,89
6608,89
6609,90
6610,88
6611,88
6612,88
6613,88
6614,89
6615,88
6616,88
6617,88
6618,89
6619,88
6620,89
6621,90
6622,89
6623,88
6624,89
6625,89
6626,91
6627,90
6628,90
6629,90
6630,91
6631,91
6632,90
6633,90
6634,91
6635,91
6636,91
6637,92
6638,91
6639,93
6640,92
6641,92
6642,92
6643,93
6644,93
6645,91
6646,93
6647,92
6648,93
6649,92
6650,93
6651,94
6652,92
6653,93
6654,95
6655,95
6656,93
6657,95
6658,95
6659,94
6660,95
6661,94
6662,95
6663,94
6664,96
6665,94
6666,96
6667,96
6668,95
6669,96
6670,96
6671,95
6672,95
6673,95
6674,96
6675,96
6676,96
6677,96
6678,97
6679,97
6680,96
6681,98
6682,98
6683,98
6684,98
6685,97
6686,99
6687,97
6688,99
6689,100
6690,100
6691,99
6692,100
6693,101
6694,101
6695,100
6696,101
6697,101
6698,100
6699,102
6700,101
6701,102
6702,101
6703,102
6704,102
6705,101
6706,101
6707,101
6708,102
6709,101
6710,100
6711,101
6712,100
6713,101
6714,100
6715,102
6716,101
6717,99
6718,101
6719,100
6720,101
6721,101
6722,100
6723,100
6724,99
6725,99
6726,99
6727,99
6728,99
6729,99
6730,99
6731,98
6732,98
6733,98
6734,99
6735,98
6736,98
6737,98
6738,98
6739,98
6740,96
6741,98
6742,97
6743,97
6744,98
6745,97
6746,97
6747,98
6748,96
6749,97
6750,96
6751,96
6752,97
6753,97
6754,95
6755,97
6756,96
6757,95
6758,95
6759,97
6760,95
6761,96
6762,96
6763,94
6764,95
6765,95
6766,94
6767,95
6768,94
6769,95
6770,95
6771,96
6772,94
6773,94
6774,95
6775,96
6776,96
6777,94
6778,95
6779,95
6780,95
6781,95
6782,95
6783,96
6784,95
6785,96
6786,97
6787,95
6788,96
6789,97
6790,96
6791,97
6792,97
6793,98
6794,98
6795,97
6796,96
6797,98
6798,97
6799,97
6800,98
6801,99
6802,98
6803,97
6804,100
6805,100
6806,99
6807,99
6808,99
6809,100
6810,100
6811,101
6812,99
6813,101
6814,100
6815,101
6816,101
6817,101
6818,100
6819,101
6820,102
6821,102
6822,102
6823,103
6824,103
6825,101
6826,103
6827,102
6828,103
6829,102
6830,102
6831,104
6832,104
6833,104
6834,103
6835,104
6836,105
6837,105
6838,105
6839,104
6840,104
6841,106
6842,106
6843,106
6844,106
6845,108
6846,109
6847,107
6848,108
6849,106
6850,106
6851,107
6852,107
6853,106
6854,107
6855,107
6856,106
6857,107
6858,105
6859,106
6860,105
6861,105
6862,105
6863,105
6864,106
6865,105
6866,106
6867,105
6868,105
6869,104
6870,105
6871,104
6872,103
6873,103
6874,104
6875,103
6876,103
6877,104
6878,103
6879,104
6880,102
6881,102
6882,103
6883,102
6884,102
6885,102
6886,104
6887,103
6888,102
6889,102
6890,103
6891,101
6892,103
6893,102
6894,102
6895,101
6896,102
6897,101
6898,100
6899,102
6900,100
6901,101
6902,100
6903,101
6904,101
6905,101
6906,101
6907,100
6908,101
6909,101
6910,101
6911,101
6912,100
6913,100
6914,99
6915,101
6916,99
6917,100
6918,99
6919,99
6920,98
6921,99
6922,99
6923,99
6924,98
6925,99
6926,98
6927,99
6928,99
6929,98
6930,98
6931,99
6932,98
6933,97
6934,97
6935,98
6936,97
6937,97
6938,97
6939,96
6940,98
6941,98
6942,97
6943,98
6944,97
6945,96
6946,96
6947,97
6948,96
6949,96
6950,97
6951,95
6952,96
6953,95
6954,94
6955,96
6956,95
6957,95
6958,95
6959,94
6960,94
6961,95
6962,92
6963,92
6964,94
6965,92
6966,93
6967,92
6968,94
6969,92
6970,91
6971,91
6972,93
6973,91
6974,91
6975,92
6976,90
6977,90
6978,92
6979,90
6980,91
6981,89
6982,91
6983,89
6984,90
6985,90
6986,90
6987,90
6988,89
6989,88
6990,87
6991,88
6992,87
6993,87
6994,89
6995,88
6996,90
6997,90
6998,89
6999,90
7000,91
7001,92
7002,91
7003,91
7004,93
7005,93
7006,93
7007,93
7008,93
7009,93
7010,94
7011,93
7012,93
7013,92
7014,92
7015,93
7016,91
7017,91
7018,92
7019,92
7020,91
7021,92
7022,90
7023,91
7024,91
7025,91
7026,90
7027,90
7028,91
7029,91
7030,89
7031,90
7032,90
7033,90
7034,90
7035,91
7036,89
7037,88
7038,90
7039,88
7040,89
7041,89
7042,89
7043,89
7044,87
7045,89
7046,89
7047,89
7048,88
7049,88
7050,89
7051,89
7052,88
7053,89
7054,88
7055,87
7056,89
7057,90
7058,89
7059,89
7060,89
7061,89
7062,88
7063,89
7064,87
7065,89
7066,88
7067,90
7068,87
7069,88
7070,89
7071,90
7072,90
7073,88
7074,88
7075,89
7076,88
7077,90
7078,89
7079,89
7080,89
7081,88
7082,89
7083,89
7084,89
7085,88
7086,89
7087,90
7088,90
7089,89
7090,90
7091,90
7092,88
7093,90
7094,90
7095,91
7096,92
7097,92
7098,93
7099,95
7100,95
7101,95
7102,95
7103,97
7104,97
7105,97
7106,96
7107,94
7108,96
7109,96
7110,94
7111,95
7112,95
7113,95
7114,95
7115,94
7116,93
7117,94
7118,93
7119,93
7120,93
7121,94
7122,93
7123,93
7124,94
7125,94
7126,93
7127,93
7128,92
7129,93
7130,91
7131,93
7132,91
7133,92
7134,93
7135,93
7136,92
7137,93
7138,90
7139,88
7140,88
7141,88
7142,86
7143,84
7144,84
7145,81
7146,81
7147,81
7148,79
7149,77
7150,75
7151,74
7152,75
7153,73
7154,72
7155,70
7156,68
7157,69
7158,67
7159,66
7160,67
7161,65
7162,65
7163,65
7164,64
7165,64
7166,65
7167,63
7168,62
7169,64
7170,61
7171,61
7172,61
7173,62
7174,60
7175,61
7176,62
7177,66
7178,74
7179,79
7180,79
7181,82
7182,82
7183,84
7184,85
7185,85
7186,85
7187,86
7188,85
7189,85
7190,84
7191,85
7192,86
7193,87
7194,87
7195,85
7196,86
7197,87
7198,87
7199,88
7200,87
7201,87
7202,86
7203,86
7204,84
7205,85
7206,85
7207,84
7208,82
7209,83
7210,83
7211,81
7212,81
7213,81
7214,82
7215,81
7216,81
7217,80
7218,82
7219,81
7220,81
7221,79
7222,80
7223,78
7224,76
7225,75
7226,75
7227,73
7228,71
7229,70
7230,68
7231,70
7232,71
7233,75
7234,76
7235,77
7236,79
7237,81
7238,80
7239,79
7240,79
7241,78
7242,78
7243,77
7244,75
7245,74
7246,74
7247,72
7248,72
7249,71
7250,70
7251,70
7252,66
7253,67
7254,68
7255,71
7256,70
7257,72
7258,71
7259,69
7260,69
7261,69
7262,68
7263,69
7264,69
7265,67
7266,67
7267,66
7268,66
7269,67
7270,65
7271,64
7272,63
7273,63
7274,64
7275,62
7276,63
7277,61
7278,59
7279,61
7280,65
7281,68
7282,70
7283,72
7284,79
7285,81
7286,85
7287,86
7288,86
7289,86
7290,83
7291,84
7292,82
7293,79
7294,79
7295,77
7296,76
7297,75
7298,74
7299,72
7300,72
7301,71
7302,70
7303,68
7304,66
7305,66
7306,65
7307,65
7308,69
7309,72
7310,74
7311,76
7312,80
7313,82
7314,82
7315,84
7316,85
7317,87
7318,88
7319,89
7320,91
7321,91
7322,90
7323,92
7324,92
7325,92
7326,91
7327,92
7328,91
7329,91
7330,91
7331,90
7332,90
7333,92
7334,92
7335,91
7336,92
7337,90
7338,90
7339,91
7340,89
7341,89
7342,89
7343,89
7344,88
7345,89
7346,89
7347,88
7348,88
7349,89
7350,88
7351,88
7352,89
7353,87
7354,89
7355,87
7356,88
7357,89
7358,89
7359,89
7360,89
7361,87
7362,88
7363,87
7364,88
7365,89
7366,88
7367,89
7368,88
7369,88
7370,89
7371,87
7372,87
7373,87
7374,88
7375,89
7376,88
7377,88
7378,89
7379,88
7380,87
7381,88
7382,88
7383,88
7384,88
7385,88
7386,87
7387,88
7388,87
7389,87
7390,87
7391,88
7392,87
7393,87
7394,88
7395,86
7396,86
7397,88
7398,87
7399,87
7400,85
7401,86
7402,86
7403,85
7404,85
7405,87
7406,85
7407,85
7408,86
7409,86
7410,86
7411,86
7412,84
7413,84
7414,85
7415,84
7416,84
7417,83
7418,83
7419,84
7420,83
7421,82
7422,82
7423,82
7424,82
7425,82
7426,82
7427,84
7428,84
7429,83
7430,84
7431,84
7432,86
7433,86
7434,85
7435,87
7436,88
7437,87
7438,85
7439,87
7440,85
7441,84
7442,85
7443,84
7444,83
7445,83
7446,84
7447,83
7448,82
7449,83
7450,82
7451,81
7452,80
7453,79
7454,78
7455,76
7456,74
7457,75
7458,76
7459,79
7460,81
7461,80
7462,78
7463,77
7464,75
7465,75
7466,75
7467,75
7468,77
7469,77
7470,77
7471,78
7472,78
7473,78
7474,79
7475,78
7476,78
7477,80
7478,79
7479,78
7480,80
7481,80
7482,81
7483,81
7484,79
7485,80
7486,81
7487,80
7488,80
7489,82
7490,80
7491,82
7492,81
7493,81
7494,82
7495,82
7496,82
7497,82
7498,83
7499,82
7500,82
7501,81
7502,81
7503,83
7504,84
7505,83
7506,83
7507,82
7508,82
7509,82
7510,82
7511,82
7512,83
7513,83
7514,82
7515,84
7516,84
7517,84
7518,84
7519,82
7520,84
7521,83
7522,83
7523,84
7524,84
7525,83
7526,83
7527,84
7528,83
7529,83
7530,84
7531,84
7532,84
7533,84
7534,84
7535,85
7536,84
7537,84
7538,84
7539,84
7540,84
7541,83
7542,84
7543,85
7544,86
7545,84
7546,86
7547,84
7548,84
7549,85
7550,84
7551,86
7552,84
7553,86
7554,84
7555,85
7556,86
7557,84
7558,86
7559,86
7560,85
7561,86
7562,86
7563,87
7564,86
7565,86
7566,85
7567,85
7568,86
7569,86
7570,86
7571,87
7572,88
7573,88
7574,88
7575,88
7576,87
7577,88
7578,89
7579,88
7580,89
7581,88
7582,89
7583,89
7584,89
7585,89
7586,90
7587,88
7588,90
7589,89
7590,90
7591,90
7592,91
7593,91
7594,91
7595,91
7596,90
7597,91
7598,92
7599,91
7600,91
7601,92
7602,91
7603,93
7604,91
7605,92
7606,91
7607,90
7608,92
7609,90
7610,89
7611,89
7612,90
7613,89
7614,88
7615,89
7616,89
7617,87
7618,88
7619,88
7620,90
7621,89
7622,90
7623,90
7624,90
7625,89
7626,89
7627,90
7628,91
7629,90
7630,91
7631,90
7632,91
7633,91
7634,89
7635,90
7636,90
7637,89
7638,90
7639,88
7640,89
7641,88
7642,89
7643,89
7644,88
7645,88
7646,87
7647,88
7648,88
7649,89
7650,87
7651,88
7652,87
7653,87
7654,86
7655,85
7656,86
7657,85
7658,86
7659,86
7660,84
7661,85
7662,85
7663,85
7664,86
7665,84
7666,84
7667,84
7668,83
7669,83
7670,83
7671,83
7672,82
7673,83
7674,82
7675,82
7676,82
7677,81
7678,81
7679,81
7680,81
7681,80
7682,81
7683,82
7684,81
7685,81
7686,80
7687,80
7688,81
7689,81
7690,80
7691,80
7692,81
7693,81
7694,81
7695,81
7696,81
7697,80
7698,81
7699,81
7700,82
7701,81
7702,80
7703,80
7704,80
7705,81
7706,81
7707,80
7708,81
7709,81
7710,81
7711,80
7712,81
7713,82
7714,81
7715,80
7716,81
7717,81
7718,82
7719,80
7720,80
7721,81
7722,80
7723,81
7724,80
7725,82
7726,82
7727,81
7728,80
7729,82
7730,81
7731,82
7732,82
7733,82
7734,83
7735,82
7736,82
7737,82
7738,83
7739,83
7740,84
7741,83
7742,83
7743,85
7744,83
7745,84
7746,85
7747,84
7748,84
7749,84
7750,85
7751,87
7752,85
7753,87
7754,87
7755,87
7756,88
7757,87
7758,87
7759,88
7760,88
7761,87
7762,88
7763,87
7764,88
7765,89
7766,87
7767,87
7768,89
7769,87
7770,87
7771,88
7772,88
7773,88
7774,87
7775,87
7776,88
7777,87
7778,87
7779,86
7780,88
7781,87
7782,86
7783,87
7784,87
7785,86
7786,88
7787,87
7788,87
7789,87
7790,87
7791,86
7792,86
7793,88
7794,86
7795,86
7796,86
7797,86
7798,86
7799,86
7800,86
7801,87
7802,85
7803,86
7804,86
7805,86
7806,86
7807,86
7808,86
7809,85
7810,87
7811,86
7812,85
7813,86
7814,85
7815,85
7816,86
7817,85
7818,86
7819,85
7820,85
7821,85
7822,86
7823,86
7824,85
7825,87
7826,86
7827,87
7828,86
7829,86
7830,85
7831,86
7832,86
7833,86
7834,86
7835,87
7836,85
7837,86
7838,86
7839,88
7840,87
7841,87
7842,86
7843,87
7844,87
7845,87
7846,86
7847,86
7848,86
7849,88
7850,86
7851,88
7852,87
7853,87
7854,87
7855,87
7856,86
7857,87
7858,88
7859,87
7860,88
7861,88
7862,87
7863,88
7864,87
7865,88
7866,89
7867,87
7868,88
7869,88
7870,89
7871,90
7872,88
7873,89
7874,90
7875,90
7876,91
7877,91
7878,91
7879,91
7880,91
7881,90
7882,91
7883,90
7884,90
7885,90
7886,91
7887,90
7888,92
7889,90
7890,90
7891,91
7892,92
7893,90
7894,90
7895,89
7896,90
7897,91
7898,91
7899,91
7900,89
7901,91
7902,91
7903,90
7904,90
7905,89
7906,90
7907,90
7908,89
7909,89
7910,89
7911,90
7912,90
7913,90
7914,90
7915,89
7916,90
7917,89
7918,89
7919,90
7920,90
7921,88
7922,88
7923,89
7924,87
7925,86
7926,88
7927,88
7928,87
7929,86
7930,87
7931,86
7932,85
7933,85
7934,84
7935,84
7936,84
7937,85
7938,84
7939,83
7940,84
7941,84
7942,84
7943,83
7944,83
7945,83
7946,83
7947,84
7948,85
7949,84
7950,84
7951,86
7952,87
7953,86
7954,85
7955,86
7956,87
7957,87
7958,88
7959,87
7960,88
7961,88
7962,87
7963,87
7964,89
7965,87
7966,87
7967,88
7968,87
7969,88
7970,89
7971,89
7972,90
7973,90
7974,89
7975,88
7976,90
7977,89
7978,89
7979,88
7980,89
7981,88
7982,89
7983,91
7984,90
7985,90
7986,91
7987,90
7988,91
7989,89
7990,91
7991,91
7992,90
7993,91
7994,90
7995,90
7996,91
7997,91
7998,92
7999,92
8000,93
8001,92
8002,92
8003,92
8004,92
8005,93
8006,93
8007,93
8008,94
8009,95
8010,92
8011,94
8012,93
8013,91
8014,91
8015,93
8016,91
8017,91
8018,91
8019,91
8020,91
8021,89
8022,89
8023,89
8024,90
8025,88
8026,89
8027,88
8028,88
8029,88
8030,89
8031,87
8032,87
8033,86
8034,86
8035,87
8036,87
8037,87
8038,87
8039,86
8040,85
8041,86
8042,87
8043,87
8044,86
8045,88
8046,87
8047,89
8048,88
8049,88
8050,88
8051,88
8052,90
8053,90
8054,90
8055,90
8056,91
8057,92
8058,93
8059,92
8060,94
8061,92
8062,93
8063,95
8064,92
8065,92
8066,93
8067,92
8068,92
8069,93
8070,91
8071,92
8072,91
8073,90
8074,90
8075,90
8076,90
8077,90
8078,90
8079,90
8080,89
8081,89
8082,90
8083,89
8084,90
8085,90
8086,91
8087,90
8088,90
8089,90
8090,91
8091,91
8092,91
8093,91
8094,91
8095,91
8096,92
8097,93
8098,92
8099,92
8100,92
8101,93
8102,93
8103,91
8104,92
8105,93
8106,91
8107,91
8108,92
8109,92
8110,93
8111,92
8112,94
8113,93
8114,93
8115,92
8116,92
8117,92
8118,91
8119,92
8120,93
8121,92
8122,93
8123,92
8124,93
8125,93
8126,94
8127,93
8128,92
8129,92
8130,92
8131,93
8132,92
8133,92
8134,94
8135,92
8136,93
8137,93
8138,94
8139,93
8140,93
8141,92
8142,94
8143,92
8144,93
8145,92
8146,93
8147,93
8148,92
8149,94
8150,94
8151,94
8152,94
8153,94
8154,94
8155,94
8156,93
8157,94
8158,92
8159,93
8160,94
8161,93
8162,94
8163,94
8164,94
8165,94
8166,93
8167,92
8168,94
8169,92
8170,93
8171,93
8172,93
8173,92
8174,92
8175,94
8176,94
8177,94
8178,93
8179,93
8180,93
8181,92
8182,94
8183,94
8184,93
8185,92
8186,92
8187,94
8188,93
8189,94
8190,92
8191,93
8192,93
8193,92
8194,93
8195,92
8196,93
8197,92
8198,93
8199,92
8200,93
8201,93
8202,92
8203,93
8204,93
8205,92
8206,92
8207,92
8208,92
8209,93
8210,93
8211,93
8212,92
8213,92
8214,93
8215,92
8216,93
8217,92
8218,92
8219,93
8220,92
8221,93
8222,92
8223,93
8224,93
8225,93
8226,93
8227,91
8228,91
8229,92
8230,92
8231,93
8232,91
8233,93
8234,91
8235,91
8236,90
8237,92
8238,91
8239,91
8240,90
8241,92
8242,91
8243,92
8244,90
8245,90
8246,92
8247,90
8248,91
8249,90
8250,91
8251,92
8252,92
8253,91
8254,92
8255,91
8256,92
8257,90
8258,91
8259,91
8260,91
8261,90
8262,90
8263,90
8264,92
8265,89
8266,91
8267,91
8268,91
8269,90
8270,90
8271,90
8272,90
8273,89
8274,90
8275,90
8276,89
8277,89
8278,90
8279,88
8280,89
8281,89
8282,88
8283,88
8284,89
8285,89
8286,87
8287,87
8288,89
8289,89
8290,88
8291,88
8292,89
8293,89
8294,89
8295,87
8296,88
8297,89
8298,89
8299,88
8300,90
8301,89
8302,88
8303,89
8304,89
8305,89
8306,89
8307,90
8308,88
8309,88
8310,89
8311,89
8312,89
8313,90
8314,90
8315,89
8316,88
8317,89
8318,89
8319,89
8320,89
8321,90
8322,90
8323,90
8324,89
8325,90
8326,90
8327,91
8328,91
8329,92
8330,91
8331,92
8332,93
8333,93
8334,92
8335,93
8336,93
8337,94
8338,94
8339,94
8340,95
8341,95
8342,94
8343,94
8344,94
8345,95
8346,95
8347,95
8348,95
8349,95
8350,94
8351,96
8352,95
8353,94
8354,96
8355,95
8356,95
8357,96
8358,94
8359,96
8360,96
8361,95
8362,95
8363,94
8364,96
8365,96
8366,95
8367,95
8368,95
8369,95
8370,94
8371,95
8372,96
8373,95
8374,95
8375,94
8376,95
8377,96
8378,96
8379,96
8380,94
8381,95
8382,94
8383,95
8384,95
8385,94
8386,95
8387,94
8388,95
8389,95
8390,94
8391,95
8392,94
8393,93
8394,94
8395,95
8396,95
8397,94
8398,93
8399,93
8400,95
8401,94
8402,95
8403,93
8404,94
8405,94
8406,95
8407,93
8408,93
8409,94
8410,94
8411,94
8412,94
8413,93
8414,92
8415,93
8416,93
8417,93
8418,92
8419,93
8420,93
8421,93
8422,92
8423,94
8424,92
8425,93
8426,94
8427,92
8428,93
8429,94
8430,92
8431,93
8432,93
8433,92
8434,92
8435,93
8436,92
8437,92
8438,92
8439,91
8440,92
8441,92
8442,91
8443,91
8444,92
8445,91
8446,92
8447,92
8448,91
8449,92
8450,92
8451,92
8452,92
8453,92
8454,92
8455,91
8456,91
8457,90
8458,92
8459,91
8460,91
8461,91
8462,91
8463,92
8464,90
8465,91
8466,90
8467,91
8468,92
8469,90
8470,91
8471,90
8472,91
8473,91
8474,91
8475,91
8476,90
8477,92
8478,90
8479,91
8480,90
8481,90
8482,91
8483,90
8484,92
8485,90
8486,91
8487,90
8488,91
8489,91
8490,90
8491,92
8492,90
8493,91
8494,92
8495,91
8496,90
8497,92
8498,90
8499,90
8500,92
8501,91
8502,90
8503,90
8504,91
8505,90
8506,90
8507,91
8508,90
8509,91
8510,91
8511,90
8512,92
8513,90
8514,92
8515,91
8516,93
8517,91
8518,92
8519,92
8520,93
8521,94
8522,93
8523,93
8524,93
8525,93
8526,94
8527,95
8528,93
8529,95
8530,94
8531,96
8532,94
8533,94
8534,95
8535,96
8536,95
8537,94
8538,97
8539,96
8540,96
8541,96
8542,95
8543,96
8544,97
8545,96
8546,96
8547,96
8548,97
8549,96
8550,97
8551,97
8552,98
8553,98
8554,98
8555,97
8556,98
8557,98
8558,98
8559,97
8560,99
8561,97
8562,99
8563,99
8564,97
8565,98
8566,99
8567,98
8568,99
8569,99
8570,98
8571,100
8572,99
8573,99
8574,98
8575,101
8576,99
8577,99
8578,100
8579,101
8580,99
8581,101
8582,100
8583,99
8584,99
8585,101
8586,101
8587,102
8588,101
8589,102
8590,102
8591,101
8592,100
8593,100
8594,102
8595,102
8596,102
8597,103
8598,101
8599,103
8600,102
8601,101
8602,102
8603,101
8604,101
8605,102
8606,102
8607,101
8608,102
8609,102
8610,101
8611,102
8612,101
8613,102
8614,101
8615,102
8616,100
8617,101
8618,102
8619,100
8620,102
8621,100
8622,101
8623,101
8624,102
8625,101
8626,101
8627,101
8628,100
8629,102
8630,101
8631,101
8632,101
8633,101
8634,100
8635,101
8636,99
8637,100
8638,101
8639,100
8640,99
8641,101
8642,99
8643,99
8644,100
8645,100
8646,100
8647,99
8648,99
8649,99
8650,99
8651,99
8652,100
8653,99
8654,100
8655,99
8656,100
8657,100
8658,100
8659,100
8660,99
8661,99
8662,98
8663,99
8664,99
8665,99
8666,99
8667,100
8668,100
8669,99
8670,98
8671,99
8672,99
8673,100
8674,98
8675,99
8676,99
8677,98
8678,100
8679,98
8680,98
8681,99
8682,97
8683,99
8684,99
8685,99
8686,98
8687,97
8688,98
8689,99
8690,99
8691,99
8692,99
8693,98
8694,99
8695,99
8696,99
8697,97
8698,97
8699,99
8700,97
8701,98
8702,96
8703,98
8704,97
8705,96
8706,96
8707,96
8708,96
8709,97
8710,95
8711,97
8712,97
8713,96
8714,97
8715,94
8716,96
8717,96
8718,96
8719,96
8720,95
8721,95
8722,95
8723,96
8724,93
8725,94
8726,94
8727,95
8728,95
8729,95
8730,94
8731,94
8732,93
8733,92
8734,94
8735,94
8736,92
8737,93
8738,93
8739,92
8740,93
8741,92
8742,92
8743,93
8744,92
8745,92
8746,92
8747,92
8748,92
8749,91
8750,92
8751,92
8752,92
8753,92
8754,92
8755,90
8756,92
8757,91
8758,90
8759,91
8760,91
8761,91
8762,91
8763,89
8764,91
8765,89
8766,90
8767,90
8768,90
8769,88
8770,88
8771,86
8772,84
8773,83
8774,82
8775,81
8776,79
8777,78
8778,79
8779,76
8780,75
8781,75
8782,73
8783,71
8784,71
8785,70
8786,69
8787,68
8788,67
8789,68
8790,67
8791,68
8792,71
8793,74
8794,78
8795,83
8796,84
8797,86
8798,87
8799,87
8800,86
8801,87
8802,87
8803,87
8804,86
8805,86
8806,87
8807,87
8808,86
8809,87
8810,87
8811,88
8812,87
8813,86
8814,86
8815,88
8816,87
8817,86
8818,88
8819,86
8820,88
8821,87
8822,87
8823,87
8824,86
8825,86
8826,88
8827,86
8828,85
8829,85
8830,86
8831,88
8832,86
8833,85
8834,87
8835,88
8836,86
8837,87
8838,87
8839,86
8840,85
8841,86
8842,87
8843,86
8844,87
8845,86
8846,87
8847,87
8848,87
8849,86
8850,87
8851,86
8852,86
8853,86
8854,86
8855,85
8856,85
8857,85
8858,84
8859,84
8860,86
8861,86
8862,85
8863,84
8864,84
8865,84
8866,84
8867,85
8868,85
8869,85
8870,84
8871,84
8872,83
8873,83
8874,82
8875,83
8876,83
8877,83
8878,83
8879,81
8880,80
8881,80
8882,77
8883,75
8884,76
8885,75
8886,75
